t,x,v,a,id,lane,oldLane,pos,event,Vehicle
44,862.09,22.331641432967,0.0032396462656510204,601,0,-1,862.09,timer,car
44,847.74,22.310242499776358,0.00258540242018145,301,6,-1,847.74,timer,HGV
44,830.78,22.2317082293655,0.00029506881004651126,1,3,-1,830.78,timer,car
44,777.2,22.22159729696809,-2.1396324111520987e-05,602,0,-1,777.2,timer,electric car
44,775.27,22.29559850122534,0.0024853953985343306,302,6,-1,775.27,timer,electric car
44,748.95,22.34407151115929,0.0043141034466933,2,3,-1,748.95,timer,car
44,731.49,22.335330877028124,0.0042175951518129565,603,0,-1,731.49,timer,car
44,698.47,22.37748114172218,0.005677774683622634,303,6,-1,698.47,timer,car
44,685.65,22.25585558388127,0.0012849043607269536,3,3,-1,685.65,timer,car
44,674.71,22.287389695216163,0.00251146384479721,604,0,-1,674.71,timer,car
44,641.16,22.358899040466486,0.005517794115380491,304,6,-1,641.16,timer,electric car
44,614.01,22.264176221635523,0.0019577290343202073,4,3,-1,614.01,timer,car
44,613.5,22.339811428094226,0.005292659764204492,605,0,-1,613.5,timer,car
44,581.36,22.26149640708247,0.0018376167921940086,305,6,-1,581.36,timer,car
44,536.73,22.259046465344234,0.0018658810325477217,606,0,-1,536.73,timer,HGV
44,533.44,22.30163968224644,0.004327577874434349,5,3,-1,533.44,timer,car
44,526.21,22.286927330685693,0.0032942335519226848,306,6,-1,526.21,timer,car
44,467.64,22.265906604338664,0.0026264413826036946,307,6,-1,467.64,timer,car
44,464.09,22.416528077812384,0.011467267180936873,607,0,-1,464.09,timer,HGV
44,461.02,22.26922298319052,0.003172515993028809,6,3,-1,461.02,timer,car
44,398.3,22.324941012305352,0.0076905277199287025,7,3,-1,398.3,timer,car
44,394.29,22.31195706000502,0.006689635371805904,308,6,-1,394.29,timer,car
44,388.55,22.231851422094106,0.0007979663258210658,608,0,-1,388.55,timer,car
44,345.7,22.231371935214185,0.0008303047626825643,8,3,-1,345.7,timer,car
44,339.13,22.238771180621736,0.001586387769462038,309,6,-1,339.13,timer,car
44,324.03,22.263386257320413,0.004570008762880886,609,0,-1,324.03,timer,HGV
44,279.79,22.26403205328829,0.005962275860540383,9,3,-1,279.79,timer,car
44,271.64,22.25719824038131,0.00453542702895275,310,6,-1,271.64,timer,HGV
44,243.16,22.26348837663298,0.00754705523049026,610,0,-1,243.16,timer,car
44,215.38,22.225716777359864,0.0007210684538925852,10,3,-1,215.38,timer,car
44,213.58,22.228784790406504,0.0013059224255152896,311,6,-1,213.58,timer,car
44,188.24,22.222861515820338,0.00015092260274765312,611,0,-1,188.24,timer,car
44,152.97,22.238102111913943,0.004614736580557052,312,6,-1,152.97,timer,HGV
44,138.96,22.228704866703012,0.002073472673554817,11,3,-1,138.96,timer,car
44,104.15,22.232412281159267,0.004348765230446619,612,0,-1,104.15,timer,HGV
44,88.24,22.231484588092272,0.004666011192757804,313,6,-1,88.24,timer,car
44,63.6,22.22427780126554,0.0014363513600393603,12,3,-1,63.6,timer,car
44,54.03,22.223213916024367,0.0008157053469539793,613,0,-1,54.03,timer,car
44,10.86,22.222246777839086,0.0001004726737083394,314,6,-1,10.86,timer,HGV
44.071038850361646,0,22.22222222222222,0,614,-1,-1,0,start,car
44.071038850361646,0,22.22222222222222,0,614,0,-1,0,enter lane,car
45,944.99,22.459296743057223,0.006346722309163623,300,6,-1,944.99,timer,electric car
45,930.81,22.363273715191912,0.003866054638681577,600,0,-1,930.81,timer,electric car
45,919.05,22.284935624808792,0.0017438704685352783,0,3,-1,919.05,timer,car
45,884.43,22.33488107923265,0.0032396462656510204,601,0,-1,884.43,timer,car
45,870.05,22.31282790219654,0.00258540242018145,301,6,-1,870.05,timer,HGV
45,853.01,22.232003298175545,0.00029506881004651126,1,3,-1,853.01,timer,car
45,799.42,22.221575900643977,-2.1396324111520987e-05,602,0,-1,799.42,timer,electric car
45,797.57,22.298083896623872,0.0024853953985343306,302,6,-1,797.57,timer,electric car
45,771.3,22.34838561460598,0.0043141034466933,2,3,-1,771.3,timer,car
45,753.83,22.33954847217994,0.0042175951518129565,603,0,-1,753.83,timer,car
45,720.85,22.3831589164058,0.005677774683622634,303,6,-1,720.85,timer,car
45,707.91,22.257140488241998,0.0012849043607269536,3,3,-1,707.91,timer,car
45,697.0,22.28990115906096,0.00251146384479721,604,0,-1,697.0,timer,car
45,663.52,22.364416834581867,0.005517794115380491,304,6,-1,663.52,timer,electric car
45,636.28,22.266133950669843,0.0019577290343202073,4,3,-1,636.28,timer,car
45,635.85,22.34510408785843,0.005292659764204492,605,0,-1,635.85,timer,car
45,603.62,22.263334023874663,0.0018376167921940086,305,6,-1,603.62,timer,car
45,558.99,22.26091234637678,0.0018658810325477217,606,0,-1,558.99,timer,HGV
45,555.74,22.305967260120873,0.004327577874434349,5,3,-1,555.74,timer,car
45,548.5,22.290221564237616,0.0032942335519226848,306,6,-1,548.5,timer,car
45,489.91,22.268533045721266,0.0026264413826036946,307,6,-1,489.91,timer,car
45,486.51,22.42799534499332,0.011467267180936873,607,0,-1,486.51,timer,HGV
45,483.29,22.27239549918355,0.003172515993028809,6,3,-1,483.29,timer,car
45,420.63,22.332631540025282,0.0076905277199287025,7,3,-1,420.63,timer,car
45,416.61,22.318646695376827,0.006689635371805904,308,6,-1,416.61,timer,car
45,410.78,22.232649388419926,0.0007979663258210658,608,0,-1,410.78,timer,car
45,367.93,22.232202239976868,0.0008303047626825643,8,3,-1,367.93,timer,car
45,361.37,22.240357568391197,0.001586387769462038,309,6,-1,361.37,timer,car
45,346.29,22.267956266083292,0.004570008762880886,609,0,-1,346.29,timer,HGV
45,302.06,22.26999432914883,0.005962275860540383,9,3,-1,302.06,timer,car
45,293.9,22.26173366741026,0.00453542702895275,310,6,-1,293.9,timer,HGV
45,265.43,22.271375878020024,0.008157339516617583,610,0,-1,265.43,timer,car
45,237.61,22.226475042230376,0.0007954612871318677,10,3,-1,237.61,timer,car
45,235.81,22.23009071283202,0.0013059224255152896,311,6,-1,235.81,timer,car
45,210.46,22.2230213457671,0.00016873729077755928,611,0,-1,210.46,timer,car
45,175.21,22.243052112059317,0.00528526371019555,312,6,-1,175.21,timer,HGV
45,161.19,22.230944139342178,0.002405072604779869,11,3,-1,161.19,timer,car
45,126.39,22.237225022092563,0.005276716636144365,612,0,-1,126.39,timer,HGV
45,110.47,22.23673823695656,0.005841286535817614,313,6,-1,110.47,timer,car
45,85.83,22.225965067962083,0.0019381820330520833,12,3,-1,85.83,timer,car
45,76.25,22.224197358431795,0.0011511794679018874,613,0,-1,76.25,timer,car
45,33.08,22.222450024943356,0.0003060215348358657,314,6,-1,33.08,timer,HGV
45,20.64,22.222346852543932,0.0002683219244592052,614,0,-1,20.64,timer,car
45.053274534653916,0,22.22222222222222,0,13,-1,-1,0,start,car
45.053274534653916,0,22.22222222222222,0,13,3,-1,0,enter lane,car
46,967.45,22.465643465366387,0.006346722309163623,300,6,-1,967.45,timer,electric car
46,953.18,22.367139769830594,0.003866054638681577,600,0,-1,953.18,timer,electric car
46,941.34,22.286679495277326,0.0017438704685352783,0,3,-1,941.34,timer,car
46,906.77,22.338120725498303,0.0032396462656510204,601,0,-1,906.77,timer,car
46,892.36,22.31541330461672,0.00258540242018145,301,6,-1,892.36,timer,HGV
46,875.24,22.232298366985592,0.00029506881004651126,1,3,-1,875.24,timer,car
46,821.64,22.221554504319865,-2.1396324111520987e-05,602,0,-1,821.64,timer,electric car
46,819.87,22.300569292022406,0.0024853953985343306,302,6,-1,819.87,timer,electric car
46,793.65,22.352699718052673,0.0043141034466933,2,3,-1,793.65,timer,car
46,776.17,22.343766067331753,0.0042175951518129565,603,0,-1,776.17,timer,car
46,743.24,22.388836691089423,0.005677774683622634,303,6,-1,743.24,timer,car
46,730.17,22.258425392602724,0.0012849043607269536,3,3,-1,730.17,timer,car
46,719.29,22.292412622905758,0.00251146384479721,604,0,-1,719.29,timer,car
46,685.89,22.369934628697248,0.005517794115380491,304,6,-1,685.89,timer,electric car
46,658.55,22.268091679704163,0.0019577290343202073,4,3,-1,658.55,timer,car
46,658.2,22.350396747622636,0.005292659764204492,605,0,-1,658.2,timer,car
46,625.88,22.265171640666857,0.0018376167921940086,305,6,-1,625.88,timer,car
46,581.25,22.262778227409328,0.0018658810325477217,606,0,-1,581.25,timer,HGV
46,578.05,22.310294837995308,0.004327577874434349,5,3,-1,578.05,timer,car
46,570.79,22.29351579778954,0.0032942335519226848,306,6,-1,570.79,timer,car
46,512.18,22.27115948710387,0.0026264413826036946,307,6,-1,512.18,timer,car
46,508.94,22.439462612174257,0.011467267180936873,607,0,-1,508.94,timer,HGV
46,505.57,22.275568015176578,0.003172515993028809,6,3,-1,505.57,timer,car
46,442.97,22.340322067745213,0.0076905277199287025,7,3,-1,442.97,timer,car
46,438.93,22.325336330748634,0.006689635371805904,308,6,-1,438.93,timer,car
46,433.01,22.233447354745746,0.0007979663258210658,608,0,-1,433.01,timer,car
46,390.16,22.23303254473955,0.0008303047626825643,8,3,-1,390.16,timer,car
46,383.61,22.241943956160657,0.001586387769462038,309,6,-1,383.61,timer,car
46,368.56,22.27252627484617,0.004570008762880886,609,0,-1,368.56,timer,HGV
46,324.34,22.27595660500937,0.005962275860540383,9,3,-1,324.34,timer,car
46,316.16,22.266269094439213,0.00453542702895275,310,6,-1,316.16,timer,HGV
46,287.71,22.279533217536642,0.008157339516617583,610,0,-1,287.71,timer,car
46,259.83,22.227305508690602,0.0008517979405897845,10,3,-1,259.83,timer,car
46,258.04,22.231396635257536,0.0013059224255152896,311,6,-1,258.04,timer,car
46,232.68,22.223198990401894,0.00018655197880746544,611,0,-1,232.68,timer,car
46,197.46,22.24867263933433,0.0059557908398340485,312,6,-1,197.46,timer,HGV
46,183.42,22.23351501191257,0.002736672536004921,11,3,-1,183.42,timer,car
46,148.63,22.242965714431556,0.006204668041842111,612,0,-1,148.63,timer,HGV
46,132.71,22.243167161163907,0.007016561878877423,313,6,-1,132.71,timer,car
46,108.05,22.22815416533164,0.0024400127060648065,12,3,-1,108.05,timer,car
46,98.47,22.225516274960167,0.0014866535888497954,613,0,-1,98.47,timer,car
46,55.3,22.222858820908755,0.000511570395963392,314,6,-1,55.3,timer,HGV
46,42.86,22.222759594891443,0.0005571627705631174,614,0,-1,42.86,timer,car
46,21.04,22.22222530413198,6.510672575210201e-06,13,3,-1,21.04,timer,car
46.65121973617354,0,22.22222222222222,0,315,-1,-1,0,start,HGV
46.65121973617354,0,22.22222222222222,0,315,6,-1,0,enter lane,HGV
47,989.92,22.47199018767555,0.006346722309163623,300,6,-1,989.92,timer,electric car
47,975.55,22.371005824469275,0.003866054638681577,600,0,-1,975.55,timer,electric car
47,963.63,22.28842336574586,0.0017438704685352783,0,3,-1,963.63,timer,car
47,929.11,22.341360371763955,0.0032396462656510204,601,0,-1,929.11,timer,car
47,914.67,22.3179987070369,0.00258540242018145,301,6,-1,914.67,timer,HGV
47,897.47,22.23259343579564,0.00029506881004651126,1,3,-1,897.47,timer,car
47,843.86,22.221533107995754,-2.1396324111520987e-05,602,0,-1,843.86,timer,electric car
47,842.17,22.30305468742094,0.0024853953985343306,302,6,-1,842.17,timer,electric car
47,816.0,22.357013821499365,0.0043141034466933,2,3,-1,816.0,timer,car
47,798.52,22.347983662483568,0.0042175951518129565,603,0,-1,798.52,timer,car
47,765.63,22.394514465773046,0.005677774683622634,303,6,-1,765.63,timer,car
47,752.43,22.25971029696345,0.0012849043607269536,3,3,-1,752.43,timer,car
47,741.58,22.294924086750555,0.00251146384479721,604,0,-1,741.58,timer,car
47,708.26,22.37545242281263,0.005517794115380491,304,6,-1,708.26,timer,electric car
47,680.82,22.270049408738483,0.0019577290343202073,4,3,-1,680.82,timer,car
47,680.55,22.35568940738684,0.005292659764204492,605,0,-1,680.55,timer,car
47,648.15,22.26700925745905,0.0018376167921940086,305,6,-1,648.15,timer,car
47,603.51,22.264644108441875,0.0018658810325477217,606,0,-1,603.51,timer,HGV
47,600.36,22.314622415869742,0.004327577874434349,5,3,-1,600.36,timer,car
47,593.09,22.29681003134146,0.0032942335519226848,306,6,-1,593.09,timer,car
47,534.45,22.273785928486472,0.0026264413826036946,307,6,-1,534.45,timer,car
47,531.39,22.450929879355193,0.011467267180936873,607,0,-1,531.39,timer,HGV
47,527.85,22.278740531169607,0.003172515993028809,6,3,-1,527.85,timer,car
47,465.31,22.348012595465143,0.0076905277199287025,7,3,-1,465.31,timer,car
47,461.26,22.33202596612044,0.006689635371805904,308,6,-1,461.26,timer,car
47,455.24,22.234245321071565,0.0007979663258210658,608,0,-1,455.24,timer,car
47,412.39,22.233862849502234,0.0008303047626825643,8,3,-1,412.39,timer,car
47,405.85,22.243530343930118,0.001586387769462038,309,6,-1,405.85,timer,car
47,390.83,22.27709628360905,0.004570008762880886,609,0,-1,390.83,timer,HGV
47,346.62,22.28191888086991,0.005962275860540383,9,3,-1,346.62,timer,car
47,338.43,22.27080452146817,0.00453542702895275,310,6,-1,338.43,timer,HGV
47,309.99,22.28769055705326,0.008157339516617583,610,0,-1,309.99,timer,car
47,282.06,22.228157306631193,0.0008517979405897845,10,3,-1,282.06,timer,car
47,280.27,22.232702557683048,0.0013059224255152896,311,6,-1,280.27,timer,car
47,254.9,22.223386548903026,0.00018758866495491194,611,0,-1,254.9,timer,car
47,219.71,22.25489812064416,0.0063297761037874305,312,6,-1,219.71,timer,HGV
47,205.65,22.236417484414186,0.0030682724672299725,11,3,-1,205.65,timer,car
47,170.88,22.249634358176248,0.007132619447539857,612,0,-1,170.88,timer,HGV
47,154.96,22.250771360714314,0.008191837221937233,313,6,-1,154.96,timer,car
47,130.28,22.23084509337421,0.0029418433790775293,12,3,-1,130.28,timer,car
47,120.7,22.22717066560949,0.0018221277097977035,613,0,-1,120.7,timer,car
47,77.52,22.223473165735278,0.0007171192570909183,314,6,-1,77.52,timer,HGV
47,65.08,22.223461178085056,0.0008460036166670296,614,0,-1,65.08,timer,car
47,43.26,22.2222352533265,1.338771646335592e-05,13,3,-1,43.26,timer,car
47,7.75,22.222253741966643,0.00018074270644870895,315,6,-1,7.75,timer,HGV
47.40979952496697,0,22.22222222222222,0,615,-1,-1,0,start,car
47.40979952496697,0,22.22222222222222,0,615,0,-1,0,enter lane,car
47.986211936872586,0,22.22222222222222,0,14,-1,-1,0,start,car
47.986211936872586,0,22.22222222222222,0,14,3,-1,0,enter lane,car
48,1012.4,22.478336909984716,0.006346722309163623,300,6,-1,1012.4,timer,electric car
48,997.92,22.374871879107957,0.003866054638681577,600,0,-1,997.92,timer,electric car
48,985.92,22.290167236214394,0.0017438704685352783,0,3,-1,985.92,timer,car
48,951.46,22.344600018029602,0.0032396462656510204,601,0,-1,951.46,timer,car
48,936.99,22.32058410945708,0.00258540242018145,301,6,-1,936.99,timer,HGV
48,919.71,22.232888504605686,0.00029506881004651126,1,3,-1,919.71,timer,car
48,866.09,22.221511711671642,-2.1396324111520987e-05,602,0,-1,866.09,timer,electric car
48,864.47,22.305540082819473,0.0024853953985343306,302,6,-1,864.47,timer,electric car
48,838.36,22.36132792494606,0.0043141034466933,2,3,-1,838.36,timer,car
48,820.87,22.35220125763538,0.0042175951518129565,603,0,-1,820.87,timer,car
48,788.03,22.40019224045667,0.005677774683622634,303,6,-1,788.03,timer,car
48,774.69,22.260995201324178,0.0012849043607269536,3,3,-1,774.69,timer,car
48,763.88,22.297435550595353,0.00251146384479721,604,0,-1,763.88,timer,car
48,730.64,22.38097021692801,0.005517794115380491,304,6,-1,730.64,timer,electric car
48,703.09,22.272007137772803,0.0019577290343202073,4,3,-1,703.09,timer,car
48,702.91,22.360982067151046,0.005292659764204492,605,0,-1,702.91,timer,car
48,670.42,22.268846874251246,0.0018376167921940086,305,6,-1,670.42,timer,car
48,625.77,22.26650998947442,0.0018658810325477217,606,0,-1,625.77,timer,HGV
48,622.68,22.318949993744177,0.004327577874434349,5,3,-1,622.68,timer,car
48,615.39,22.300104264893385,0.0032942335519226848,306,6,-1,615.39,timer,car
48,556.73,22.276412369869075,0.0026264413826036946,307,6,-1,556.73,timer,car
48,553.85,22.46239714653613,0.011467267180936873,607,0,-1,553.85,timer,HGV
48,550.13,22.281913047162636,0.003172515993028809,6,3,-1,550.13,timer,car
48,487.66,22.355703123185073,0.0076905277199287025,7,3,-1,487.66,timer,car
48,483.6,22.338715601492247,0.006689635371805904,308,6,-1,483.6,timer,car
48,477.47,22.23504328739739,0.0007979663258210658,608,0,-1,477.47,timer,car
48,434.63,22.234693154264917,0.0008303047626825643,8,3,-1,434.63,timer,car
48,428.09,22.24511673169958,0.001586387769462038,309,6,-1,428.09,timer,car
48,413.11,22.28166629237193,0.004570008762880886,609,0,-1,413.11,timer,HGV
48,368.91,22.28788115673045,0.005962275860540383,9,3,-1,368.91,timer,car
48,360.7,22.27533994849712,0.00453542702895275,310,6,-1,360.7,timer,HGV
48,332.28,22.295847896569878,0.008157339516617583,610,0,-1,332.28,timer,car
48,304.29,22.229009104571784,0.0008517979405897845,10,3,-1,304.29,timer,car
48,302.5,22.234008480108564,0.0013059224255152896,311,6,-1,302.5,timer,car
48,277.13,22.22357413756798,0.00018758866495491194,611,0,-1,277.13,timer,car
48,241.97,22.261227896747947,0.0063297761037874305,312,6,-1,241.97,timer,HGV
48,227.89,22.239651556847026,0.003399872398455024,11,3,-1,227.89,timer,car
48,193.14,22.257230828309922,0.008045338687399461,612,0,-1,193.14,timer,HGV
48,177.22,22.25955083560778,0.009367112564997043,313,6,-1,177.22,timer,car
48,152.52,22.234037852089795,0.003443674052090252,12,3,-1,152.52,timer,car
48,142.93,22.22916053037976,0.0021576018307456115,613,0,-1,142.93,timer,car
48,99.74,22.22429305942293,0.0009226681182184447,314,6,-1,99.74,timer,HGV
48,87.31,22.224451602124777,0.0011348444627709419,614,0,-1,87.31,timer,car
48,65.49,22.222252079564903,2.026476035150164e-05,13,3,-1,65.49,timer,car
48,29.97,22.22269359151656,0.0006989563933866786,315,6,-1,29.97,timer,HGV
48,13.12,22.222270650694792,0.0001641085516485431,615,0,-1,13.12,timer,car
48,0.31,22.222222291738735,1.0083579313383036e-05,14,3,-1,0.31,timer,car
48.74003168393197,0,22.22222222222222,0,316,-1,-1,0,start,HGV
48.74003168393197,0,22.22222222222222,0,316,6,-1,0,enter lane,HGV
49,1034.89,22.48468363229388,0.006346722309163623,300,6,-1,1034.89,timer,electric car
49,1020.3,22.37873793374664,0.003866054638681577,600,0,-1,1020.3,timer,electric car
49,1008.21,22.291911106682928,0.0017438704685352783,0,3,-1,1008.21,timer,car
49,973.81,22.347839664295254,0.0032396462656510204,601,0,-1,973.81,timer,car
49,959.31,22.32316951187726,0.00258540242018145,301,6,-1,959.31,timer,HGV
49,941.94,22.233183573415733,0.00029506881004651126,1,3,-1,941.94,timer,car
49,888.31,22.22149031534753,-2.1396324111520987e-05,602,0,-1,888.31,timer,electric car
49,886.78,22.308025478218006,0.0024853953985343306,302,6,-1,886.78,timer,electric car
49,860.72,22.365642028392752,0.0043141034466933,2,3,-1,860.72,timer,car
49,843.22,22.356418852787193,0.0042175951518129565,603,0,-1,843.22,timer,car
49,810.43,22.40587001514029,0.005677774683622634,303,6,-1,810.43,timer,car
49,796.95,22.262280105684905,0.0012849043607269536,3,3,-1,796.95,timer,car
49,786.18,22.29994701444015,0.00251146384479721,604,0,-1,786.18,timer,car
49,753.02,22.38648801104339,0.005517794115380491,304,6,-1,753.02,timer,electric car
49,725.36,22.273964866807123,0.0019577290343202073,4,3,-1,725.36,timer,car
49,725.27,22.36627472691525,0.005292659764204492,605,0,-1,725.27,timer,car
49,692.69,22.27068449104344,0.0018376167921940086,305,6,-1,692.69,timer,car
49,648.04,22.26837587050697,0.0018658810325477217,606,0,-1,648.04,timer,HGV
49,645.0,22.32327757161861,0.004327577874434349,5,3,-1,645.0,timer,car
49,637.69,22.303398498445308,0.0032942335519226848,306,6,-1,637.69,timer,car
49,579.01,22.279038811251677,0.0026264413826036946,307,6,-1,579.01,timer,car
49,576.32,22.473864413717067,0.011467267180936873,607,0,-1,576.32,timer,HGV
49,572.41,22.285085563155665,0.003172515993028809,6,3,-1,572.41,timer,car
49,510.02,22.363393650905003,0.0076905277199287025,7,3,-1,510.02,timer,car
49,505.94,22.345405236864053,0.006689635371805904,308,6,-1,505.94,timer,car
49,499.71,22.23584125372321,0.0007979663258210658,608,0,-1,499.71,timer,car
49,456.87,22.2355234590276,0.0008303047626825643,8,3,-1,456.87,timer,car
49,450.33,22.24670311946904,0.001586387769462038,309,6,-1,450.33,timer,car
49,435.39,22.28623630113481,0.004570008762880886,609,0,-1,435.39,timer,HGV
49,391.2,22.29384343259099,0.005962275860540383,9,3,-1,391.2,timer,car
49,382.98,22.279875375526075,0.00453542702895275,310,6,-1,382.98,timer,HGV
49,354.58,22.304005236086496,0.008157339516617583,610,0,-1,354.58,timer,car
49,326.52,22.229860902512375,0.0008517979405897845,10,3,-1,326.52,timer,car
49,324.73,22.23531440253408,0.0013059224255152896,311,6,-1,324.73,timer,car
49,299.35,22.223761726232933,0.00018758866495491194,611,0,-1,299.35,timer,car
49,264.24,22.267557672851733,0.0063297761037874305,312,6,-1,264.24,timer,HGV
49,250.13,22.243118175694043,0.0034751672792385424,11,3,-1,250.13,timer,car
49,215.4,22.26527616699732,0.008045338687399461,612,0,-1,215.4,timer,HGV
49,199.49,22.269437597769983,0.010142626210606156,313,6,-1,199.49,timer,car
49,174.76,22.23773244147839,0.003945504725102975,12,3,-1,174.76,timer,car
49,165.16,22.23148586927098,0.0024930759516935195,613,0,-1,165.16,timer,car
49,121.97,22.225318501971714,0.0011282169793459709,314,6,-1,121.97,timer,HGV
49,109.54,22.2257308670106,0.0014236853088748541,614,0,-1,109.54,timer,car
49,87.71,22.2222757828472,2.714180423964736e-05,13,3,-1,87.71,timer,car
49,52.2,22.223651654753414,0.0012171700803246485,315,6,-1,52.2,timer,HGV
49,35.34,22.222573787050205,0.0004421641591764075,615,0,-1,35.34,timer,car
49,22.53,22.22259803869006,0.0007414103233383803,14,3,-1,22.53,timer,car
49,5.78,22.222226851658515,3.5615388537652495e-05,316,6,-1,5.78,timer,HGV
50,1057.38,22.491030354603044,0.006346722309163623,300,6,-1,1057.38,timer,electric car
50,1042.68,22.38260398838532,0.003866054638681577,600,0,-1,1042.68,timer,electric car
50,1030.5,22.293654977151462,0.0017438704685352783,0,3,-1,1030.5,timer,car
50,996.16,22.351079310560905,0.0032396462656510204,601,0,-1,996.16,timer,car
50,981.63,22.32575491429744,0.00258540242018145,301,6,-1,981.63,timer,HGV
50,964.17,22.23347864222578,0.00029506881004651126,1,3,-1,964.17,timer,car
50,910.53,22.22146891902342,-2.1396324111520987e-05,602,0,-1,910.53,timer,electric car
50,909.09,22.31051087361654,0.0024853953985343306,302,6,-1,909.09,timer,electric car
50,883.09,22.369956131839444,0.0043141034466933,2,3,-1,883.09,timer,car
50,865.58,22.360636447939008,0.0042175951518129565,603,0,-1,865.58,timer,car
50,832.84,22.411547789823913,0.005677774683622634,303,6,-1,832.84,timer,car
50,819.21,22.26356501004563,0.0012849043607269536,3,3,-1,819.21,timer,car
50,808.48,22.302458478284947,0.00251146384479721,604,0,-1,808.48,timer,car
50,775.41,22.39200580515877,0.005517794115380491,304,6,-1,775.41,timer,electric car
50,747.63,22.275922595841443,0.0019577290343202073,4,3,-1,747.63,timer,car
50,747.64,22.371567386679455,0.005292659764204492,605,0,-1,747.64,timer,car
50,714.96,22.272522107835634,0.0018376167921940086,305,6,-1,714.96,timer,car
50,670.31,22.270241751539515,0.0018658810325477217,606,0,-1,670.31,timer,HGV
50,667.33,22.327605149493046,0.004327577874434349,5,3,-1,667.33,timer,car
50,660.0,22.30669273199723,0.0032942335519226848,306,6,-1,660.0,timer,car
50,601.29,22.28166525263428,0.0026264413826036946,307,6,-1,601.29,timer,car
50,598.8,22.485331680898003,0.011467267180936873,607,0,-1,598.8,timer,HGV
50,594.7,22.288258079148694,0.003172515993028809,6,3,-1,594.7,timer,car
50,532.39,22.371084178624933,0.0076905277199287025,7,3,-1,532.39,timer,car
50,528.29,22.35209487223586,0.006689635371805904,308,6,-1,528.29,timer,car
50,521.95,22.236639220049028,0.0007979663258210658,608,0,-1,521.95,timer,car
50,479.11,22.236353763790284,0.0008303047626825643,8,3,-1,479.11,timer,car
50,472.58,22.2482895072385,0.001586387769462038,309,6,-1,472.58,timer,car
50,457.68,22.29080630989769,0.004570008762880886,609,0,-1,457.68,timer,HGV
50,413.5,22.29980570845153,0.005962275860540383,9,3,-1,413.5,timer,car
50,405.26,22.284410802555026,0.00453542702895275,310,6,-1,405.26,timer,HGV
50,376.89,22.312162575603114,0.008157339516617583,610,0,-1,376.89,timer,car
50,348.75,22.230712700452965,0.0008517979405897845,10,3,-1,348.75,timer,car
50,346.97,22.236620324959596,0.0013059224255152896,311,6,-1,346.97,timer,car
50,321.57,22.223949314897887,0.00018758866495491194,611,0,-1,321.57,timer,car
50,286.51,22.27388744895552,0.0063297761037874305,312,6,-1,286.51,timer,HGV
50,272.37,22.24659334297328,0.0034751672792385424,11,3,-1,272.37,timer,car
50,237.67,22.27332150568472,0.008045338687399461,612,0,-1,237.67,timer,HGV
50,221.76,22.279580223980588,0.010142626210606156,313,6,-1,221.76,timer,car
50,197.0,22.241928861539996,0.004447335398115698,12,3,-1,197.0,timer,car
50,187.39,22.234146682283146,0.0028285500726414276,613,0,-1,187.39,timer,car
50,144.2,22.226549493381622,0.0013337658404734972,314,6,-1,144.2,timer,HGV
50,131.77,22.227298972742528,0.0017125261549787664,614,0,-1,131.77,timer,car
50,109.93,22.22230636317338,3.401884812779308e-05,13,3,-1,109.93,timer,car
50,74.42,22.225127931677207,0.001735383767262618,315,6,-1,74.42,timer,HGV
50,57.56,22.223154979013145,0.0007202197667042719,615,0,-1,57.56,timer,car
50,44.75,22.22370511238541,0.0014727370673633777,14,3,-1,44.75,timer,car
50,28.0,22.22233096652629,0.00017261434701200775,316,6,-1,28.0,timer,HGV
50.77746465440198,0,22.22222222222222,0,616,-1,-1,0,start,car
50.77746465440198,0,22.22222222222222,0,616,0,-1,0,enter lane,car
50.870957762982094,0,22.22222222222222,0,15,-1,-1,0,start,car
50.870957762982094,0,22.22222222222222,0,15,3,-1,0,enter lane,car
51,1079.87,22.49737707691221,0.006346722309163623,300,6,-1,1079.87,timer,electric car
51,1065.06,22.386470043024,0.003866054638681577,600,0,-1,1065.06,timer,electric car
51,1052.8,22.295398847619996,0.0017438704685352783,0,3,-1,1052.8,timer,car
51,1018.51,22.354318956826557,0.0032396462656510204,601,0,-1,1018.51,timer,car
51,1003.96,22.32834031671762,0.00258540242018145,301,6,-1,1003.96,timer,HGV
51,986.4,22.233773711035827,0.00029506881004651126,1,3,-1,986.4,timer,car
51,932.76,22.221447522699307,-2.1396324111520987e-05,602,0,-1,932.76,timer,electric car
51,931.4,22.312996269015073,0.0024853953985343306,302,6,-1,931.4,timer,electric car
51,905.46,22.37427023528614,0.0043141034466933,2,3,-1,905.46,timer,car
51,887.95,22.364854043090823,0.0042175951518129565,603,0,-1,887.95,timer,car
51,855.25,22.417225564507536,0.005677774683622634,303,6,-1,855.25,timer,car
51,841.47,22.26484991440636,0.0012849043607269536,3,3,-1,841.47,timer,car
51,830.78,22.304969942129745,0.00251146384479721,604,0,-1,830.78,timer,car
51,797.8,22.39752359927415,0.005517794115380491,304,6,-1,797.8,timer,electric car
51,769.9,22.277880324875763,0.0019577290343202073,4,3,-1,769.9,timer,car
51,770.01,22.376860046443657,0.005292659764204492,605,0,-1,770.01,timer,car
51,737.23,22.27435972462783,0.0018376167921940086,305,6,-1,737.23,timer,car
51,692.58,22.272107632572066,0.0018658810325477217,606,0,-1,692.58,timer,HGV
