t,x,v,a,id,lane,oldLane,pos,event,Vehicle
20,408.82,27.81653708672379,0.003965126896568957,601,0,-1,408.82,timer,car
20,391.29,27.80989528942976,0.003197331987088297,301,6,-1,391.29,timer,HGV
20,371.64,27.780566830392257,0.00034227981965392136,1,3,-1,371.64,timer,car
20,304.93,27.777889484962127,2.0352709322779327e-05,602,0,-1,304.93,timer,electric car
20,301.13,27.795224912017105,0.003159007235520223,302,6,-1,301.13,timer,electric car
20,267.41,27.800989435830157,0.004823499391224846,2,3,-1,267.41,timer,car
20,245.83,27.794591302483525,0.0038004044871641066,603,0,-1,245.83,timer,car
20,203.82,27.801820515911285,0.00655559360431014,303,6,-1,203.82,timer,car
20,189.9,27.78202825875961,0.0012435996740097946,3,3,-1,189.9,timer,car
20,175.66,27.785094921756095,0.002314451925542222,604,0,-1,175.66,timer,car
20,132.66,27.78749641362516,0.0040704693622862715,304,6,-1,132.66,timer,electric car
20,100.28,27.779067844251173,0.0007147317983133231,4,3,-1,100.28,timer,car
20,98.55,27.781667389563385,0.002192928872587314,605,0,-1,98.55,timer,car
20,59.51,27.778344329420992,0.000528907297837608,305,6,-1,59.51,timer,car
20,3.77,27.77778018075913,3.544760850091449e-05,606,0,-1,3.77,timer,HGV
20.028519719686336,0,27.77777777777778,0,5,-1,-1,0,start,car
20.028519719686336,0,27.77777777777778,0,5,3,-1,0,enter lane,car
20.34806889717652,0,27.77777777777778,0,306,-1,-1,0,start,car
20.34806889717652,0,27.77777777777778,0,306,6,-1,0,enter lane,car
21,509.74,27.88409243893442,0.007961348336935164,300,6,-1,509.74,timer,electric car
21,494.01,27.83843859820919,0.0048588481259562695,600,0,-1,494.01,timer,electric car
21,480.91,27.804164252388862,0.002205822910531336,0,3,-1,480.91,timer,car
21,436.64,27.82050221362036,0.003965126896568957,601,0,-1,436.64,timer,car
21,419.1,27.81309262141685,0.003197331987088297,301,6,-1,419.1,timer,HGV
21,399.42,27.78090911021191,0.00034227981965392136,1,3,-1,399.42,timer,car
21,332.71,27.777910587577345,2.1396324111520987e-05,602,0,-1,332.71,timer,electric car
21,328.92,27.798383919252625,0.003159007235520223,302,6,-1,328.92,timer,electric car
21,295.21,27.806063522085154,0.005324673118768212,2,3,-1,295.21,timer,car
21,273.63,27.798606460785237,0.00422991211625517,603,0,-1,273.63,timer,car
21,231.63,27.808766652216583,0.007132027599863835,303,6,-1,231.63,timer,car
21,217.68,27.78336282108913,0.0014255249850281704,3,3,-1,217.68,timer,car
21,203.45,27.787592392074178,0.002680488710626627,604,0,-1,203.45,timer,car
21,160.45,27.791993093030953,0.004922889449298157,304,6,-1,160.45,timer,electric car
21,128.06,27.77988157124742,0.000912722194179038,4,3,-1,128.06,timer,car
21,126.33,27.7841694069328,0.0028111058662428834,605,0,-1,126.33,timer,car
21,87.29,27.778996677773613,0.0007757894073980277,305,6,-1,87.29,timer,car
21,31.55,27.777946354824113,0.00029690052146897906,606,0,-1,31.55,timer,HGV
21,26.99,27.778002807644988,0.00046327212558233867,5,3,-1,26.99,timer,car
21,18.11,27.77788505200626,0.0003290968263790176,306,6,-1,18.11,timer,car
22,537.63,27.892053787271355,0.007961348336935164,300,6,-1,537.63,timer,electric car
22,521.85,27.843297446335146,0.0048588481259562695,600,0,-1,521.85,timer,electric car
22,508.72,27.806370075299395,0.002205822910531336,0,3,-1,508.72,timer,car
22,464.46,27.824467340516932,0.003965126896568957,601,0,-1,464.46,timer,car
22,446.91,27.81628995340394,0.003197331987088297,301,6,-1,446.91,timer,HGV
22,427.2,27.781251390031564,0.00034227981965392136,1,3,-1,427.2,timer,car
22,360.49,27.777931983901457,2.1396324111520987e-05,602,0,-1,360.49,timer,electric car
22,356.72,27.801542926488146,0.003159007235520223,302,6,-1,356.72,timer,electric car
22,323.02,27.811451544165077,0.005392629308366607,2,3,-1,323.02,timer,car
22,301.43,27.80305112671604,0.004659419745346234,603,0,-1,301.43,timer,car
22,259.44,27.815898679816446,0.007132027599863835,303,6,-1,259.44,timer,car
22,245.46,27.784879308729668,0.0016074502960465463,3,3,-1,245.46,timer,car
22,231.24,27.790455899177346,0.0030465254957110317,604,0,-1,231.24,timer,car
22,188.24,27.797342192523757,0.005775309536310042,304,6,-1,188.24,timer,electric car
22,155.84,27.780893288639533,0.0011107125900447529,4,3,-1,155.84,timer,car
22,154.12,27.78728960129587,0.003429282859898453,605,0,-1,154.12,timer,car
22,115.07,27.77989590823579,0.0010226715169584474,305,6,-1,115.07,timer,car
22,59.33,27.778373981802066,0.0005583534344370436,606,0,-1,59.33,timer,HGV
22,54.77,27.778704515966844,0.0009401445181261804,5,3,-1,54.77,timer,car
22,45.89,27.778466550370894,0.0008338999028908097,306,6,-1,45.89,timer,car
22.97246351705543,0,27.77777777777778,0,307,-1,-1,0,start,car
22.97246351705543,0,27.77777777777778,0,307,6,-1,0,enter lane,car
23,565.53,27.90001513560829,0.007961348336935164,300,6,-1,565.53,timer,electric car
23,549.7,27.848156294461102,0.0048588481259562695,600,0,-1,549.7,timer,electric car
23,536.53,27.808575898209927,0.002205822910531336,0,3,-1,536.53,timer,car
23,492.29,27.828432467413503,0.003965126896568957,601,0,-1,492.29,timer,car
23,474.73,27.819487285391027,0.003197331987088297,301,6,-1,474.73,timer,HGV
23,454.98,27.78159366985122,0.00034227981965392136,1,3,-1,454.98,timer,car
23,388.27,27.77795338022557,2.1396324111520987e-05,602,0,-1,388.27,timer,electric car
23,384.53,27.804701933723667,0.003159007235520223,302,6,-1,384.53,timer,electric car
23,350.83,27.816844173473445,0.005392629308366607,2,3,-1,350.83,timer,car
23,329.24,27.807925300275933,0.005088927374437298,603,0,-1,329.24,timer,car
23,287.26,27.82303070741631,0.007132027599863835,303,6,-1,287.26,timer,car
23,273.24,27.786553523867717,0.001695543898691263,3,3,-1,273.24,timer,car
23,259.04,27.793625352055724,0.0032028218694885404,604,0,-1,259.04,timer,car
23,216.04,27.803543712103572,0.006627729623321927,304,6,-1,216.04,timer,electric car
23,183.62,27.78210299642751,0.0013087029859104678,4,3,-1,183.62,timer,car
23,181.91,27.791027972652596,0.004047459853554022,605,0,-1,181.91,timer,car
23,142.85,27.78104202080753,0.001269553626518867,305,6,-1,142.85,timer,car
23,87.11,27.779063061692984,0.0008198063474051081,606,0,-1,87.11,timer,HGV
23,82.55,27.779883096681242,0.0014170169106700221,5,3,-1,82.55,timer,car
23,73.66,27.77955285181204,0.0013387029794026018,306,6,-1,73.66,timer,car
23,0.76,27.777777920744903,1.0383833213195922e-05,307,6,-1,0.76,timer,car
23.190609281243898,0,27.77777777777778,0,607,-1,-1,0,start,HGV
23.190609281243898,0,27.77777777777778,0,607,0,-1,0,enter lane,HGV
23.270020005710087,0,27.77777777777778,0,6,-1,-1,0,start,car
23.270020005710087,0,27.77777777777778,0,6,3,-1,0,enter lane,car
24,593.43,27.907976483945223,0.007961348336935164,300,6,-1,593.43,timer,electric car
24,577.55,27.853015142587058,0.0048588481259562695,600,0,-1,577.55,timer,electric car
24,564.34,27.810781721120456,0.002205822910531336,0,3,-1,564.34,timer,car
24,520.12,27.832397594310073,0.003965126896568957,601,0,-1,520.12,timer,car
24,502.55,27.822684617378115,0.003197331987088297,301,6,-1,502.55,timer,HGV
24,482.76,27.781935949670874,0.00034227981965392136,1,3,-1,482.76,timer,car
24,416.04,27.77797477654968,2.1396324111520987e-05,602,0,-1,416.04,timer,electric car
24,412.34,27.807860940959188,0.003159007235520223,302,6,-1,412.34,timer,electric car
24,378.65,27.822236802781813,0.005392629308366607,2,3,-1,378.65,timer,car
24,357.05,27.813095536019105,0.005179862006838228,603,0,-1,357.05,timer,car
24,315.09,27.830162735016174,0.007132027599863835,303,6,-1,315.09,timer,car
24,301.02,27.788249067766408,0.001695543898691263,3,3,-1,301.02,timer,car
24,286.84,27.79682817392521,0.0032028218694885404,604,0,-1,286.84,timer,car
24,243.85,27.810348097945212,0.006827884896965198,304,6,-1,243.85,timer,electric car
24,211.4,27.783510694611355,0.0015066933817761826,4,3,-1,211.4,timer,car
24,209.71,27.795384521002976,0.004665636847209592,605,0,-1,209.71,timer,car
24,170.63,27.782435015488826,0.0015164357360792867,305,6,-1,170.63,timer,car
24,114.88,27.78001359449687,0.0010812592603731727,606,0,-1,114.88,timer,HGV
24,110.33,27.781538549788184,0.001893889303213864,5,3,-1,110.33,timer,car
24,101.44,27.781143956329696,0.0018435060559143937,306,6,-1,101.44,timer,car
24,28.54,27.7779768514095,0.00038747749597682895,307,6,-1,28.54,timer,car
24,22.48,27.778382135250773,0.00149336398105126,607,0,-1,22.48,timer,HGV
24,20.28,27.777867092079873,0.0002447034241838358,6,3,-1,20.28,timer,car
25,621.34,27.915937832282157,0.007961348336935164,300,6,-1,621.34,timer,electric car
25,605.41,27.857873990713014,0.0048588481259562695,600,0,-1,605.41,timer,electric car
25,592.15,27.81298754403099,0.002205822910531336,0,3,-1,592.15,timer,car
25,547.95,27.836362721206644,0.003965126896568957,601,0,-1,547.95,timer,car
25,530.37,27.825881949365204,0.003197331987088297,301,6,-1,530.37,timer,HGV
25,510.54,27.78227822949053,0.00034227981965392136,1,3,-1,510.54,timer,car
25,443.82,27.77799617287379,2.1396324111520987e-05,602,0,-1,443.82,timer,electric car
25,440.15,27.81101994819471,0.003159007235520223,302,6,-1,440.15,timer,electric car
25,406.47,27.82762943209018,0.005392629308366607,2,3,-1,406.47,timer,car
25,384.87,27.818275398025943,0.005179862006838228,603,0,-1,384.87,timer,car
25,342.92,27.837294762616036,0.007132027599863835,303,6,-1,342.92,timer,car
25,328.81,27.7899446116651,0.001695543898691263,3,3,-1,328.81,timer,car
25,314.64,27.8000309957947,0.0032028218694885404,604,0,-1,314.64,timer,car
25,271.66,27.817175982842176,0.006827884896965198,304,6,-1,271.66,timer,electric car
25,239.18,27.785116383191067,0.0017046837776418975,4,3,-1,239.18,timer,car
25,237.51,27.800359246347014,0.005283813840865162,605,0,-1,237.51,timer,car
25,198.41,27.784074892279683,0.0017633178456397064,305,6,-1,198.41,timer,car
25,142.66,27.78122558021373,0.0013427121733412372,606,0,-1,142.66,timer,HGV
25,138.11,27.783670875287672,0.0023707616957577057,5,3,-1,138.11,timer,car
25,129.22,27.783239863923864,0.0023483091324261857,306,6,-1,129.22,timer,car
25,56.32,27.778552875736857,0.000764571158740462,307,6,-1,56.32,timer,car
25,50.26,27.7807980227711,0.0033384110596072257,607,0,-1,50.26,timer,HGV
25,48.06,27.77827940518247,0.0005799227810127457,6,3,-1,48.06,timer,car
26,649.26,27.92389918061909,0.007961348336935164,300,6,-1,649.26,timer,electric car
26,633.27,27.86273283883897,0.0048588481259562695,600,0,-1,633.27,timer,electric car
26,619.96,27.81519336694152,0.002205822910531336,0,3,-1,619.96,timer,car
26,575.79,27.840327848103215,0.003965126896568957,601,0,-1,575.79,timer,car
26,558.2,27.829079281352293,0.003197331987088297,301,6,-1,558.2,timer,HGV
26,538.32,27.782620509310185,0.00034227981965392136,1,3,-1,538.32,timer,car
26,471.6,27.778017569197903,2.1396324111520987e-05,602,0,-1,471.6,timer,electric car
26,467.96,27.81417895543023,0.003159007235520223,302,6,-1,467.96,timer,electric car
26,434.3,27.833022061398548,0.005392629308366607,2,3,-1,434.3,timer,car
26,412.69,27.82345526003278,0.005179862006838228,603,0,-1,412.69,timer,car
26,370.76,27.8444267902159,0.007132027599863835,303,6,-1,370.76,timer,car
26,356.6,27.79164015556379,0.001695543898691263,3,3,-1,356.6,timer,car
26,342.44,27.80323381766419,0.0032028218694885404,604,0,-1,342.44,timer,car
26,299.48,27.82400386773914,0.006827884896965198,304,6,-1,299.48,timer,electric car
